"id","eventid","source","displaypath","priority","eventtype","eventflags","eventtime"
5968723,"69f129e3-619b-4c19-9ce8-d8ac1ed6f727",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/IB_VFDFaulted:/alm:Out_VFDFault,IND2A100.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.513
5968724,"4deffc66-794b-40a1-b066-6b5c3880d2b6",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/Out_Fault:/alm:Out_Fault,IND2A100.Out_Fault,4,2,20,2024-05-22 14:44:51.513
5968725,"88fdc562-6b04-4d54-9c49-75296a84f715",prov:default:/tag:L2/TruckDock/Conveyors/IND2A100/Out_Fault:/alm:Out_Fault,IND2A100.Out_Fault,4,0,0,2024-05-22 14:44:51.513
5968654,"9511df18-f5da-4d4d-9385-e8d9c6d32c93",prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/IB_VFDFaulted:/alm:Out_VFDFault,IND3A010.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.510
5968655,"97663b38-6db5-4ecb-8733-1f15f5f249ac",prov:default:/tag:L2/TruckDock/Conveyors/IND3A010/IB_VFDFaulted:/alm:Out_VFDFault,IND3A010.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.510
5968616,"07327c16-ae47-4424-9e89-946ad63c4078",prov:default:/tag:L2/TruckDock/Conveyors/IND2A130/Out_Fault:/alm:Out_Fault,IND2A130.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968617,faae5389-1395-4dcb-afa7-a8c3b3480ae6,prov:default:/tag:L2/TruckDock/Conveyors/IND2A130/Out_Fault:/alm:Out_Fault,IND2A130.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968618,"44420089-bab5-4443-94a4-15799b544025",prov:default:/tag:L2/TruckDock/Conveyors/IND3A030/IB_VFDFaulted:/alm:Out_VFDFault,IND3A030.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968619,"6f4341b7-032a-4132-a804-064506f6f542",prov:default:/tag:L2/TruckDock/Conveyors/IND3A030/IB_VFDFaulted:/alm:Out_VFDFault,IND3A030.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968620,d543a3a1-04e6-4ead-87f7-2a9760583ea7,prov:default:/tag:L2/TruckDock/Conveyors/IND3A030/Out_Fault:/alm:Out_Fault,IND3A030.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968621,"05274093-27a8-484b-b81a-2bdf3ff23f46",prov:default:/tag:L2/TruckDock/Conveyors/IND3A030/Out_Fault:/alm:Out_Fault,IND3A030.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968622,fc132d4c-db83-4c5b-bea3-546ed771f72d,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A120.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968623,"3bbdde5b-c735-4bb3-b0d9-87eb43b0d02e",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A120.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968624,"508e6e88-c3a0-4d0d-b413-95cadb5a8701",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/Out_Fault:/alm:Out_Fault,SHP3A120.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968625,aa612338-2e90-4216-964e-71d3d10e858f,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A120/Out_Fault:/alm:Out_Fault,SHP3A120.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968626,"21b9f150-c7bc-4008-afc9-b30be82290a9",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A020.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968627,"5547d0bf-7398-48c7-bad8-b150d9a8c6f1",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A020.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968628,"4fa1565b-7f21-4149-8a52-0946843a8d40",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/Out_Fault:/alm:Out_Fault,SHP1A020.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968629,"4bb4689e-a1dd-49df-8ee1-4c3faf873f37",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A020/Out_Fault:/alm:Out_Fault,SHP1A020.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968630,ff23feb7-1ad2-4851-bca9-8fe3585a4a20,prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/IB_VFDFaulted:/alm:Out_VFDFault,IND3A103.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968631,f807fcaf-a8a7-4936-a378-07d94ef4a51a,prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/IB_VFDFaulted:/alm:Out_VFDFault,IND3A103.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968632,bd3ab0c2-aa1d-475e-af8d-86f4fd9f04b0,prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/Out_Fault:/alm:Out_Fault,IND3A103.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968633,b7db6f63-71f1-4b9a-868f-e46cdfce2c61,prov:default:/tag:L2/TruckDock/Conveyors/IND3A103/Out_Fault:/alm:Out_Fault,IND3A103.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968634,a1f9263d-1b4f-48df-8b0e-a83be81f78da,prov:default:/tag:L2/TruckDock/Conveyors/IND3A150/IB_VFDFaulted:/alm:Out_VFDFault,IND3A150.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968635,"4f3614b1-e751-43cd-af44-315ed7a54645",prov:default:/tag:L2/TruckDock/Conveyors/IND3A150/IB_VFDFaulted:/alm:Out_VFDFault,IND3A150.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968636,"0fbadd16-6263-466e-a618-4f351198a26b",prov:default:/tag:L2/TruckDock/Conveyors/IND3A150/Out_Fault:/alm:Out_Fault,IND3A150.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968637,"44453f63-f548-4bf4-93fb-04f2c068a9dd",prov:default:/tag:L2/TruckDock/Conveyors/IND3A150/Out_Fault:/alm:Out_Fault,IND3A150.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968638,"77cda091-9dd9-4480-8bdf-b7e60486225b",prov:default:/tag:L2/TruckDock/Conveyors/IND3A100/IB_VFDFaulted:/alm:Out_VFDFault,IND3A100.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968639,"20b99fb9-75c7-4fd6-a81a-5fcf5185974f",prov:default:/tag:L2/TruckDock/Conveyors/IND3A100/IB_VFDFaulted:/alm:Out_VFDFault,IND3A100.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968640,e2372d56-1f86-4052-968c-5cb2ef7d1842,prov:default:/tag:L2/TruckDock/Conveyors/IND3A100/Out_Fault:/alm:Out_Fault,IND3A100.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968641,fb60484f-1117-49a4-ae4c-4f4b1b4c9b19,prov:default:/tag:L2/TruckDock/Conveyors/IND3A100/Out_Fault:/alm:Out_Fault,IND3A100.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968642,"08c46673-f016-4d04-87a2-aaf6fbf1416b",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A150/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A150.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968643,c2e4647b-28f6-4f87-9a72-583d3be599a6,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A150/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A150.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968644,f65d7bdb-45bd-4fbe-b180-617816123af2,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A150/Out_Fault:/alm:Out_Fault,SHP1A150.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968645,"996635b0-bd89-4e7e-8966-b8a7a48aff24",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A150/Out_Fault:/alm:Out_Fault,SHP1A150.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968646,"04c0baa0-47c3-4cdf-9889-51049faa533a",prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/IB_VFDFaulted:/alm:Out_VFDFault,IND2A030.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968647,e1f49382-be5e-4d8e-831d-9a5bd8cf5536,prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/IB_VFDFaulted:/alm:Out_VFDFault,IND2A030.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968648,eb458619-fa74-4ccf-84fb-f9da31d83870,prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/Out_Fault:/alm:Out_Fault,IND2A030.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968649,"23e863df-eba5-466d-9515-d753d07d6063",prov:default:/tag:L2/TruckDock/Conveyors/IND2A030/Out_Fault:/alm:Out_Fault,IND2A030.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968650,"0d773b0f-1e57-4ad3-a1a6-08c84539cee9",prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/IB_VFDFaulted:/alm:Out_VFDFault,IND2A040.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.017
5968651,"7fed2d3b-7765-4a66-bc84-c5735c475f97",prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/IB_VFDFaulted:/alm:Out_VFDFault,IND2A040.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.017
5968652,"6a80a4c1-0795-4688-8f3f-754c3a3e1957",prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/Out_Fault:/alm:Out_Fault,IND2A040.Out_Fault,4,2,20,2024-05-22 14:44:51.017
5968653,"2bccf238-1c2b-4eaa-9f92-65583b5f4d18",prov:default:/tag:L2/TruckDock/Conveyors/IND2A040/Out_Fault:/alm:Out_Fault,IND2A040.Out_Fault,4,0,0,2024-05-22 14:44:51.017
5968542,"0bbabd7a-e150-4c05-a04a-5230aeded027",prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/IB_VFDFaulted:/alm:Out_VFDFault,IND3A080.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968543,a7e46672-6db6-4f35-9551-7cdf47b2bd64,prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/IB_VFDFaulted:/alm:Out_VFDFault,IND3A080.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968544,"6f7eb8b9-b1a7-44ee-83ed-390c14c55130",prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/Out_Fault:/alm:Out_Fault,IND3A080.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968545,"1416a4d3-d4ec-43ff-8d68-69cf82f80961",prov:default:/tag:L2/TruckDock/Conveyors/IND3A080/Out_Fault:/alm:Out_Fault,IND3A080.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968546,"800f28d4-2ecc-4ae7-b6e2-fc69cb8a534c",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/IB_VFDFaulted:/alm:Out_VFDFault,IND2A050.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968547,cee4281a-8b01-4706-8195-1ae15945ce6a,prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/IB_VFDFaulted:/alm:Out_VFDFault,IND2A050.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968548,a6bb66da-c537-4d1c-a389-067a427c5f3e,prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/Out_Fault:/alm:Out_Fault,IND2A050.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968549,"70d63f10-fd55-47d9-94ab-e9481c1fa5ca",prov:default:/tag:L2/TruckDock/Conveyors/IND2A050/Out_Fault:/alm:Out_Fault,IND2A050.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968550,"91d073c1-0da4-4de5-a217-f5117152809a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/IB_VFDFaulted:/alm:Out_VFDFault,IND3A140.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968551,"93056dad-d2ac-4608-8f90-4f9c7b14db76",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/IB_VFDFaulted:/alm:Out_VFDFault,IND3A140.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968552,"02138133-b2a3-4567-a7df-be6c558dd447",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/Out_Fault:/alm:Out_Fault,IND3A140.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968553,"3f18e77a-f754-4924-af52-bdc8e1ef7729",prov:default:/tag:L2/TruckDock/Conveyors/IND3A140/Out_Fault:/alm:Out_Fault,IND3A140.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968554,f5bb0206-a604-4a36-ad3e-3242a97311e1,prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/IB_VFDFaulted:/alm:Out_VFDFault,IND3A210.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968555,"6cddd92f-3f30-4ab9-8b90-e1a75bf57238",prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/IB_VFDFaulted:/alm:Out_VFDFault,IND3A210.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968556,"277be4e6-41a3-4d9f-ac0a-9c26991b1462",prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/Out_Fault:/alm:Out_Fault,IND3A210.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968557,"434316c0-9781-4945-acfe-a652a4cfc49d",prov:default:/tag:L2/TruckDock/Conveyors/IND3A210/Out_Fault:/alm:Out_Fault,IND3A210.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968558,"39a2b2ba-606e-4c13-a9eb-1562f82d47a6",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A030.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968559,"83bc1cad-c788-4822-9ca2-b5f4a8dde1e0",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A030.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968560,acc9eac9-be5a-49c5-81a5-3c5afaefe290,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/Out_Fault:/alm:Out_Fault,SHP3A030.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968561,c01ff16c-7f74-430f-9a49-f87b7f97cf0f,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A030/Out_Fault:/alm:Out_Fault,SHP3A030.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968562,"4065ce86-734e-4286-b98e-d1758066ed99",prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/IB_VFDFaulted:/alm:Out_VFDFault,IND3A220.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968563,"9e55c490-9379-43e4-a50c-7f66a5dd5121",prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/IB_VFDFaulted:/alm:Out_VFDFault,IND3A220.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968564,df43e32a-8ed3-4a70-a6ce-8d3d5972859a,prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/Out_Fault:/alm:Out_Fault,IND3A220.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968565,"2966019f-b060-434a-9204-1f0a18a781b2",prov:default:/tag:L2/TruckDock/Conveyors/IND3A220/Out_Fault:/alm:Out_Fault,IND3A220.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968566,"477d854a-0304-4bbb-a35b-97cb0687c46e",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A124.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968567,"2f87e8bb-63e9-4690-a7a8-db7b01378b08",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A124.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968568,e0b187d7-0b9c-4abc-a383-2ea4cf2f5db8,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/Out_Fault:/alm:Out_Fault,SHP3A124.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968569,fdfe2815-5d89-4a4d-a4df-23fd4c2409c3,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A124/Out_Fault:/alm:Out_Fault,SHP3A124.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968570,c53fbe3a-889e-4010-8887-91372f319e4c,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A140/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A140.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968571,"6d425771-3213-45f3-aa0e-ae4ba0f5c5f9",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A140/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A140.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968572,"8932ce76-b4ca-4098-a5a6-fd9e8091d861",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A140/Out_Fault:/alm:Out_Fault,SHP1A140.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968573,f5fa09ff-a207-4ae4-b7fb-a5632c54aa64,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A140/Out_Fault:/alm:Out_Fault,SHP1A140.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968574,"6faaea0a-e357-46bd-bee7-b108908bbaf0",prov:default:/tag:L2/TruckDock/Conveyors/IND1A080/IB_VFDFaulted:/alm:Out_VFDFault,IND1A080.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968575,"53612731-5a62-48a9-a354-8c32667cfd20",prov:default:/tag:L2/TruckDock/Conveyors/IND1A080/IB_VFDFaulted:/alm:Out_VFDFault,IND1A080.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968576,e55a2066-c276-49de-bb22-4f5d31621e6d,prov:default:/tag:L2/TruckDock/Conveyors/IND1A080/Out_Fault:/alm:Out_Fault,IND1A080.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968577,b4f6b27c-c8bd-4b07-a071-2361bfa68a4e,prov:default:/tag:L2/TruckDock/Conveyors/IND1A080/Out_Fault:/alm:Out_Fault,IND1A080.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968578,"305da7de-516b-468c-9a9d-a850dc90760a",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A110.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968579,"6d2450e4-d265-4e9a-9676-085229d27428",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/IB_VFDFaulted:/alm:Out_VFDFault,SHP2A110.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968580,e2e4c3bd-c314-43d3-969e-45797e715419,prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/Out_Fault:/alm:Out_Fault,SHP2A110.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968581,"82819571-3808-4ecb-bdbf-9cbaa6a39a33",prov:default:/tag:L2/TruckDock/Conveyors/SHP2A110/Out_Fault:/alm:Out_Fault,SHP2A110.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968582,"5bedda3a-442b-4916-a967-2d3481a5adf4",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A010.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968583,c729ce6b-7adc-4500-a39d-5a63560fb8ee,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A010.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968584,ef6d36ec-6c9c-4188-8338-eec4e7207213,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/Out_Fault:/alm:Out_Fault,SHP3A010.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968585,c4b42541-dbf9-44b4-a9e4-7101a9654035,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A010/Out_Fault:/alm:Out_Fault,SHP3A010.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968586,db02ece7-29de-4b7d-9780-b3a373c2759f,prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/IB_VFDFaulted:/alm:Out_VFDFault,IND2A110.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968587,"8f427feb-02fb-4f2e-b52e-adcf2572608a",prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/IB_VFDFaulted:/alm:Out_VFDFault,IND2A110.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968588,a61d89ad-b61e-4486-9f42-738d456844a4,prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/Out_Fault:/alm:Out_Fault,IND2A110.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968589,df4b0763-5398-4fd2-a6ed-75ee78103652,prov:default:/tag:L2/TruckDock/Conveyors/IND2A110/Out_Fault:/alm:Out_Fault,IND2A110.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968590,"6ce3c53c-c873-4689-93c5-600a7d5775dc",prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/IB_VFDFaulted:/alm:Out_VFDFault,IND3A142.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968591,"4867ee14-b27a-4c84-83d7-2b127c6f297a",prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/IB_VFDFaulted:/alm:Out_VFDFault,IND3A142.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968592,a2d165a5-299a-4e54-9d8b-43ab35099f75,prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/Out_Fault:/alm:Out_Fault,IND3A142.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968593,b9c42d9f-c440-4543-8489-58b96c86056a,prov:default:/tag:L2/TruckDock/Conveyors/IND3A142/Out_Fault:/alm:Out_Fault,IND3A142.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968594,d4c35691-c874-4368-a4b6-dd3cab3abcdd,prov:default:/tag:L2/TruckDock/Conveyors/IND1A090/IB_VFDFaulted:/alm:Out_VFDFault,IND1A090.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968595,"52dcaab4-cafa-47f5-bf87-29999ac0c73d",prov:default:/tag:L2/TruckDock/Conveyors/IND1A090/IB_VFDFaulted:/alm:Out_VFDFault,IND1A090.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968596,e8cb9224-075f-41dd-994a-5279c4e0fcbf,prov:default:/tag:L2/TruckDock/Conveyors/IND1A090/Out_Fault:/alm:Out_Fault,IND1A090.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968597,"0e74a5c1-61d1-4d0d-b6a6-4e269bb44b51",prov:default:/tag:L2/TruckDock/Conveyors/IND1A090/Out_Fault:/alm:Out_Fault,IND1A090.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968598,"516715f0-d589-4c6d-94b3-bea48b4310c6",prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/IB_VFDFaulted:/alm:Out_VFDFault,IND3A102.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968599,"7fda235d-117d-4e5c-bdf2-a672fdc9e3ad",prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/IB_VFDFaulted:/alm:Out_VFDFault,IND3A102.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968600,"927afd7c-5511-4174-b9c4-b44a7aadb2d5",prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/Out_Fault:/alm:Out_Fault,IND3A102.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968601,b9a68bd7-f05d-469b-b818-bb4f31d0cd02,prov:default:/tag:L2/TruckDock/Conveyors/IND3A102/Out_Fault:/alm:Out_Fault,IND3A102.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968602,"221fe49b-a41b-411e-957e-7d5257924669",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A090.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968603,"2e162bd4-603b-4371-b386-88ca0c6eec35",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A090/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A090.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968604,"88c6691d-118f-4465-8d7c-504a98b00fbb",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A090/Out_Fault:/alm:Out_Fault,SHP1A090.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968605,d638218c-e49e-4f70-a607-e6e76adc03b5,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A090/Out_Fault:/alm:Out_Fault,SHP1A090.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968606,"9f720521-4c31-4bb2-b290-270c95c8c6d9",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A160/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A160.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968607,c6a3bb1a-de9c-4121-8bba-102c49a13f8d,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A160/IB_VFDFaulted:/alm:Out_VFDFault,SHP1A160.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968608,"27f414cd-3ca4-4c82-badf-8842bd854258",prov:default:/tag:L2/TruckDock/Conveyors/SHP1A160/Out_Fault:/alm:Out_Fault,SHP1A160.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968609,ffa65bc2-0380-45ad-9218-6faff57a96d6,prov:default:/tag:L2/TruckDock/Conveyors/SHP1A160/Out_Fault:/alm:Out_Fault,SHP1A160.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968610,b617f939-3583-4eef-bf5a-4cde621b234b,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A125.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
5968611,"3b8784c4-a0ab-48d4-9323-cf7abfeeee8f",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/IB_VFDFaulted:/alm:Out_VFDFault,SHP3A125.IB_VFDFaulted,3,0,0,2024-05-22 14:44:51.013
5968612,"9097ae59-8f7d-40f0-88be-67ccb97d4f23",prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/Out_Fault:/alm:Out_Fault,SHP3A125.Out_Fault,4,2,20,2024-05-22 14:44:51.013
5968613,f3ab4ee9-5646-4c83-9814-8444a1b94566,prov:default:/tag:L2/TruckDock/Conveyors/SHP3A125/Out_Fault:/alm:Out_Fault,SHP3A125.Out_Fault,4,0,0,2024-05-22 14:44:51.013
5968614,"110d877e-f762-47d5-af11-ccbd6cedb148",prov:default:/tag:L2/TruckDock/Conveyors/IND2A130/IB_VFDFaulted:/alm:Out_VFDFault,IND2A130.IB_VFDFaulted,3,2,20,2024-05-22 14:44:51.013
